,date,long_trades,short_trades,short_returns,long_returns,total_returns,initial_investment,total_capital,total_investment,returns_1,transaction_cost,weekly_date,monthly_date
207,2019-12-26,9,126,923.9097843170166,265.39005279541016,1189.2998371124268,2582.0099172592163,5489.339841842651,99852.72029495239,0.11892998371124268,2020.8404026412964,2019-12-19,2019-11-26
208,2019-12-27,9,126,923.9097843170166,253.10003280639648,1177.009817123413,2744.6699209213257,5489.339841842651,99852.72029495239,0.11770098171234131,2020.5946022415162,2019-12-20,2019-11-27
209,2019-12-28,9,126,923.9097843170166,253.10003280639648,1177.009817123413,2744.6699209213257,5489.339841842651,99852.72029495239,0.11770098171234131,2020.5946022415162,2019-12-21,2019-11-28
210,2019-12-29,9,126,923.9097843170166,253.10003280639648,1177.009817123413,2744.6699209213257,5489.339841842651,99852.72029495239,0.11770098171234131,2020.5946022415162,2019-12-22,2019-11-29
211,2019-12-30,8,127,912.8297672271729,270.5200843811035,1183.3498516082764,2744.6699209213257,5887.699827194214,99852.72029495239,0.11833498516082763,2020.7214029312136,2019-12-23,2019-11-30
212,2019-12-31,9,127,912.8297672271729,275.97003173828125,1188.799798965454,2943.849913597107,4808.369798660278,100932.05032348633,0.1188799798965454,2042.4170024490356,2019-12-24,2019-12-01
213,2020-01-01,9,127,912.8297672271729,275.97003173828125,1188.799798965454,2404.184899330139,4808.369798660278,100932.05032348633,0.1188799798965454,2042.4170024490356,2019-12-25,2019-12-02
214,2020-01-02,7,130,896.5797824859619,268.0900993347168,1164.6698818206787,2404.184899330139,5898.289838790894,101772.41030883789,0.11646698818206787,2058.7416038131714,2019-12-26,2019-12-03
215,2020-01-03,6,132,964.309850692749,156.61994171142578,1120.9297924041748,2949.144919395447,7441.44988822937,102006.92030334473,0.11209297924041749,2062.557001914978,2019-12-27,2019-12-04
216,2020-01-04,6,132,964.309850692749,156.61994171142578,1120.9297924041748,3720.724944114685,7441.44988822937,102006.92030334473,0.11209297924041749,2062.557001914978,2019-12-28,2019-12-05
217,2020-01-05,6,132,964.309850692749,156.61994171142578,1120.9297924041748,3720.724944114685,7441.44988822937,102006.92030334473,0.11209297924041749,2062.557001914978,2019-12-29,2019-12-06
218,2020-01-06,7,132,964.309850692749,171.32007598876953,1135.6299266815186,3720.724944114685,3760.57000541687,105687.80018615723,0.11356299266815185,2136.468602256775,2019-12-30,2019-12-07
219,2020-01-13,9,132,964.309850692749,325.65003967285156,1289.9598903656006,1880.285002708435,1904.7699565887451,107543.60023498535,0.12899598903656007,2176.671202507019,2020-01-06,2019-12-14
220,2020-01-14,10,132,964.309850692749,352.2601547241211,1316.5700054168701,952.3849782943726,1368.6099834442139,108079.76020812988,0.13165700054168702,2187.926604270935,2020-01-07,2019-12-15
221,2020-01-15,11,133,1010.069860458374,346.719970703125,1356.789831161499,684.3049917221069,1115.9499797821045,108643.76020812988,0.1356789831161499,2200.0110007858275,2020-01-08,2019-12-16
222,2020-01-16,11,133,1010.069860458374,408.85015869140625,1418.9200191497803,557.9749898910522,1115.9499797821045,108643.76020812988,0.14189200191497803,2201.2536045455936,2020-01-09,2019-12-17
223,2020-01-17,12,133,1010.069860458374,435.7099838256836,1445.7798442840576,557.9749898910522,736.2099895477295,109023.50019836426,0.14457798442840575,2209.3856008529665,2020-01-10,2019-12-18
224,2020-01-18,12,133,1010.069860458374,435.7099838256836,1445.7798442840576,368.10499477386475,736.2099895477295,109023.50019836426,0.14457798442840575,2209.3856008529665,2020-01-11,2019-12-19
225,2020-01-19,12,133,1010.069860458374,435.7099838256836,1445.7798442840576,368.10499477386475,736.2099895477295,109023.50019836426,0.14457798442840575,2209.3856008529665,2020-01-12,2019-12-20
226,2020-01-20,12,133,1010.069860458374,435.7099838256836,1445.7798442840576,368.10499477386475,736.2099895477295,109023.50019836426,0.14457798442840575,2209.3856008529665,2020-01-13,2019-12-21
227,2020-01-21,11,135,994.32985496521,457.1002731323242,1451.4301280975342,368.10499477386475,1210.1999797821045,109141.30020141602,0.14514301280975342,2211.854606590271,2020-01-14,2019-12-22
228,2020-01-22,12,135,994.32985496521,486.4501953125,1480.78005027771,605.0999898910522,960.7799816131592,109390.72019958496,0.148078005027771,2217.4300049972535,2020-01-15,2019-12-23
229,2020-01-23,12,136,1005.7299098968506,467.5502166748047,1473.2801265716553,480.3899908065796,1670.5400218963623,109532.72019958496,0.14732801265716552,2220.1200065231324,2020-01-16,2019-12-24
230,2020-01-24,14,137,1003.6899089813232,427.02000427246094,1430.7099132537842,835.2700109481812,1049.3500232696533,110269.6702003479,0.14307099132537843,2234.0076022720336,2020-01-17,2019-12-25
231,2020-01-25,14,137,1003.6899089813232,427.02000427246094,1430.7099132537842,524.6750116348267,1049.3500232696533,110269.6702003479,0.14307099132537843,2234.0076022720336,2020-01-18,2019-12-26
232,2020-01-26,14,137,1003.6899089813232,427.02000427246094,1430.7099132537842,524.6750116348267,1049.3500232696533,110269.6702003479,0.14307099132537843,2234.0076022720336,2020-01-19,2019-12-27
233,2020-01-27,10,143,1214.6599025726318,219.83032989501953,1434.4902324676514,524.6750116348267,4069.17999458313,110463.3602027893,0.14344902324676514,2237.9570087051393,2020-01-20,2019-12-28
234,2020-01-28,9,145,1274.4802150726318,64.84997177124023,1339.330186843872,2034.589997291565,7053.190141677856,111529.41023635864,0.1339330186843872,2257.37480846405,2020-01-21,2019-12-29
235,2020-01-29,9,146,1272.990213394165,77.58990478515625,1350.5801181793213,3526.595070838928,5643.650201797485,112983.41017532349,0.13505801181793212,2286.6798058700565,2020-01-22,2019-12-30
236,2020-01-30,9,146,1272.990213394165,129.38999938964844,1402.3802127838135,2821.8251008987427,5643.650201797485,112983.41017532349,0.14023802127838134,2287.715807762146,2020-01-23,2019-12-31
237,2020-01-31,6,149,1260.0402088165283,134.5400390625,1394.5802478790283,2821.8251008987427,6220.030214309692,112983.41017532349,0.13945802478790284,2287.55980846405,2020-01-24,2020-01-01
238,2020-02-01,6,149,1260.0402088165283,134.5400390625,1394.5802478790283,3110.015107154846,6220.030214309692,112983.41017532349,0.13945802478790284,2287.55980846405,2020-01-25,2020-01-02
239,2020-02-02,6,149,1260.0402088165283,134.5400390625,1394.5802478790283,3110.015107154846,6220.030214309692,112983.41017532349,0.13945802478790284,2287.55980846405,2020-01-26,2020-01-03
240,2020-02-03,7,150,1266.8402118682861,154.13006591796875,1420.9702777862549,3110.015107154846,4261.7303104400635,116014.56011581421,0.14209702777862548,2348.7106078720094,2020-01-27,2020-01-04
241,2020-02-04,7,151,1295.3201923370361,186.03004455566406,1481.3502368927002,2130.8651552200317,3189.4103031158447,117794.56011581421,0.14813502368927,2385.518207054138,2020-01-28,2020-01-05
242,2020-02-05,9,151,1295.3201923370361,215.47012329101562,1510.7903156280518,1594.7051515579224,1640.1702518463135,119343.80016708374,0.15107903156280517,2417.091809654236,2020-01-29,2020-01-06
243,2020-02-06,11,151,1295.3201923370361,307.6600036621094,1602.9801959991455,820.0851259231567,823.1102542877197,120160.86016464233,0.16029801959991455,2435.2768072128297,2020-01-30,2020-01-07
244,2020-02-13,12,151,1295.3201923370361,706.8200073242188,2002.1401996612549,411.55512714385986,584.2502460479736,120399.72017288208,0.20021401996612548,2448.037207450867,2020-02-06,2020-01-14
245,2020-02-14,12,151,1295.3201923370361,829.1600112915039,2124.48020362854,292.1251230239868,584.2502460479736,120399.72017288208,0.212448020362854,2450.4840075302127,2020-02-07,2020-01-15
246,2020-02-15,12,151,1295.3201923370361,829.1600112915039,2124.48020362854,292.1251230239868,584.2502460479736,120399.72017288208,0.212448020362854,2450.4840075302127,2020-02-08,2020-01-16
247,2020-02-16,12,151,1295.3201923370361,829.1600112915039,2124.48020362854,292.1251230239868,584.2502460479736,120399.72017288208,0.212448020362854,2450.4840075302127,2020-02-09,2020-01-17
248,2020-02-17,12,151,1295.3201923370361,829.1600112915039,2124.48020362854,292.1251230239868,584.2502460479736,120399.72017288208,0.212448020362854,2450.4840075302127,2020-02-10,2020-01-18
249,2020-02-18,12,152,1309.9602069854736,873.6500549316406,2183.6102619171143,292.1251230239868,1075.0102710723877,120547.48016738892,0.21836102619171144,2454.6218085861206,2020-02-11,2020-01-19
250,2020-02-19,13,152,1309.9602069854736,917.0999374389648,2227.0601444244385,537.5051355361938,961.5302677154541,120660.96017074585,0.22270601444244384,2457.7604063034055,2020-02-12,2020-01-20
251,2020-02-20,11,154,1635.4001789093018,484.6900863647461,2120.090265274048,480.76513385772705,5097.420221328735,120660.96017074585,0.21200902652740478,2455.621008720398,2020-02-13,2020-01-21
252,2020-02-21,12,154,1635.4001789093018,483.15008544921875,2118.5502643585205,2548.7101106643677,4868.610231399536,120889.77016067505,0.21185502643585205,2460.1664085006714,2020-02-14,2020-01-22
253,2020-02-22,12,154,1635.4001789093018,483.15008544921875,2118.5502643585205,2434.305115699768,4868.610231399536,120889.77016067505,0.21185502643585205,2460.1664085006714,2020-02-15,2020-01-23
254,2020-02-23,12,154,1635.4001789093018,483.15008544921875,2118.5502643585205,2434.305115699768,4868.610231399536,120889.77016067505,0.21185502643585205,2460.1664085006714,2020-02-16,2020-01-24
255,2020-02-24,6,162,1714.5002536773682,411.0801239013672,2125.5803775787354,2434.305115699768,6849.9403438568115,122336.29013061523,0.21255803775787355,2489.2374101638793,2020-02-17,2020-01-25
256,2020-02-25,2,167,1713.570363998413,431.7500305175781,2145.320394515991,3424.9701719284058,9653.170370101929,122616.69012451172,0.21453203945159913,2495.397209892273,2020-02-18,2020-01-26
257,2020-02-26,5,167,1713.570363998413,528.0000610351562,2241.5704250335693,4826.585185050964,4839.230360031128,127430.63013458252,0.22415704250335694,2593.444011192322,2020-02-19,2020-01-27
258,2020-02-27,1,171,1872.3101825714111,10.240020751953125,1882.5502033233643,2419.615180015564,11591.910188674927,127430.63013458252,0.18825502033233643,2630.450806465149,2020-02-20,2020-01-28
259,2020-02-28,1,172,1869.350191116333,0.0,1869.350191116333,5795.955094337463,6130.230257034302,133169.75006866455,0.1869350191116333,2700.782005195618,2020-02-21,2020-01-29
260,2020-02-29,1,172,1869.350191116333,0.0,1869.350191116333,3065.115128517151,6130.230257034302,133169.75006866455,0.1869350191116333,2700.782005195618,2020-02-22,2020-01-30
261,2020-03-01,1,172,1869.350191116333,0.0,1869.350191116333,3065.115128517151,6130.230257034302,133169.75006866455,0.1869350191116333,2700.782005195618,2020-02-23,2020-01-31
262,2020-03-02,3,172,1869.350191116333,453.2398681640625,2322.5900592803955,3065.115128517151,3067.260171890259,136232.7201538086,0.23225900592803955,2771.10620426178,2020-02-24,2020-02-01
263,2020-03-03,5,173,1852.2501773834229,452.0997734069824,2304.3499507904053,1533.6300859451294,2237.8801593780518,137719.64014434814,0.23043499507904053,2800.479801902771,2020-02-25,2020-02-02
264,2020-03-04,6,173,1852.2501773834229,750.16015625,2602.410333633423,1118.9400796890259,2127.750162124634,137829.77014160156,0.2602410333633423,2808.6436095047,2020-02-26,2020-02-03
265,2020-03-05,8,174,1854.210168838501,909.4602966308594,2763.6704654693604,1063.875081062317,1506.7501697540283,138810.21013641357,0.27636704654693606,2831.4776120376587,2020-02-27,2020-02-04
266,2020-03-06,9,174,1854.210168838501,865.1097412109375,2719.3199100494385,753.3750848770142,794.7401638031006,139522.2201423645,0.27193199100494386,2844.8308010482788,2020-02-28,2020-02-05
267,2020-03-13,2,182,1665.1502857208252,-16.77001190185547,1648.3802738189697,397.3700819015503,10640.85026550293,139834.51015663147,0.16483802738189698,2859.507208442688,2020-03-06,2020-02-12
268,2020-03-14,2,182,1665.1502857208252,-16.77001190185547,1648.3802738189697,5320.425132751465,10640.85026550293,139834.51015663147,0.16483802738189698,2859.507208442688,2020-03-07,2020-02-13
269,2020-03-15,2,182,1665.1502857208252,-16.77001190185547,1648.3802738189697,5320.425132751465,10640.85026550293,139834.51015663147,0.16483802738189698,2859.507208442688,2020-03-08,2020-02-14
270,2020-03-16,2,183,1643.730281829834,-18.069992065429688,1625.6602897644043,5320.425132751465,6523.42041015625,144242.81002235413,0.16256602897644043,2917.3694062423706,2020-03-09,2020-02-15
271,2020-03-17,4,183,1643.730281829834,572.3001289367676,2216.0304107666016,3261.710205078125,5259.3504066467285,145506.88002586365,0.22160304107666015,2954.4582087326053,2020-03-10,2020-02-16
272,2020-03-18,4,183,1643.730281829834,489.62012100219727,2133.3504028320312,2629.6752033233643,5259.3504066467285,145506.88002586365,0.21333504028320313,2952.804608573914,2020-03-11,2020-02-17
273,2020-03-19,2,185,1579.4202728271484,519.5000076293945,2098.920280456543,2629.6752033233643,6346.120407104492,145506.88002586365,0.2098920280456543,2952.1160061264036,2020-03-12,2020-02-18
274,2020-03-20,1,187,1524.8705406188965,0.0,1524.8705406188965,3173.060203552246,11451.610538482666,145580.14002799988,0.15248705406188964,2990.6350113296508,2020-03-13,2020-02-19
275,2020-03-21,1,187,1524.8705406188965,0.0,1524.8705406188965,5725.805269241333,11451.610538482666,145580.14002799988,0.15248705406188964,2990.6350113296508,2020-03-14,2020-02-20
276,2020-03-22,1,187,1524.8705406188965,0.0,1524.8705406188965,5725.805269241333,11451.610538482666,145580.14002799988,0.15248705406188964,2990.6350113296508,2020-03-15,2020-02-21
277,2020-03-23,3,187,1524.8705406188965,-0.6500015258789062,1524.2205390930176,5725.805269241333,5734.780498504639,151296.9700679779,0.15242205390930175,3056.4238121414182,2020-03-16,2020-02-22
278,2020-03-24,3,187,1524.8705406188965,-102.56007385253906,1422.3104667663574,2867.3902492523193,5734.780498504639,151296.9700679779,0.14223104667663575,3054.385610694885,2020-03-17,2020-02-23
279,2020-03-25,4,188,1361.5905723571777,-236.25005340576172,1125.340518951416,2867.3902492523193,5234.620544433594,153250.01004981995,0.1125340518951416,3087.5070113754277,2020-03-18,2020-02-24
280,2020-03-26,4,188,1361.5905723571777,223.06983184814453,1584.6604042053223,2617.310272216797,5234.620544433594,153250.01004981995,0.15846604042053222,3096.6934090805057,2020-03-19,2020-02-25
281,2020-03-27,3,189,1497.9906196594238,-62.5401611328125,1435.4504585266113,2617.310272216797,7038.820568084717,153250.01004981995,0.14354504585266115,3093.709210166931,2020-03-20,2020-02-26
282,2020-03-28,3,189,1497.9906196594238,-62.5401611328125,1435.4504585266113,3519.4102840423584,7038.820568084717,153250.01004981995,0.14354504585266115,3093.709210166931,2020-03-21,2020-02-27
283,2020-03-29,3,189,1497.9906196594238,-62.5401611328125,1435.4504585266113,3519.4102840423584,7038.820568084717,153250.01004981995,0.14354504585266115,3093.709210166931,2020-03-22,2020-02-28
284,2020-03-30,4,189,1497.9906196594238,151.91995239257812,1649.910572052002,3519.4102840423584,4987.7206172943115,155301.11000061035,0.1649910572052002,3139.020411453247,2020-03-23,2020-02-29
285,2020-03-31,4,189,1497.9906196594238,456.0300693511963,1954.0206890106201,2493.8603086471558,4987.7206172943115,155301.11000061035,0.19540206890106201,3145.1026137924196,2020-03-24,2020-03-01
286,2020-04-01,4,190,1388.340693473816,362.00990295410156,1750.3505964279175,2493.8603086471558,5160.170641899109,157070.11000061035,0.17503505964279176,3176.409211940765,2020-03-25,2020-03-02
287,2020-04-02,4,190,1388.340693473816,459.7399711608887,1848.0806646347046,2580.0853209495544,5160.170641899109,157070.11000061035,0.18480806646347045,3178.363813304901,2020-03-26,2020-03-03
288,2020-04-03,5,190,1388.340693473816,445.64007568359375,1833.9807691574097,2580.0853209495544,5103.470641136169,157126.8100013733,0.18339807691574098,3179.2158154106137,2020-03-27,2020-03-04
289,2020-04-04,5,190,1388.340693473816,445.64007568359375,1833.9807691574097,2551.7353205680847,5103.470641136169,157126.8100013733,0.18339807691574098,3179.2158154106137,2020-03-28,2020-03-05
290,2020-04-05,5,190,1388.340693473816,445.64007568359375,1833.9807691574097,2551.7353205680847,5103.470641136169,157126.8100013733,0.18339807691574098,3179.2158154106137,2020-03-29,2020-03-06
291,2020-04-06,7,190,1388.340693473816,587.2399187088013,1975.5806121826172,2551.7353205680847,2597.270583152771,159633.0100593567,0.19755806121826172,3232.171813430786,2020-03-30,2020-03-07
292,2020-04-13,9,190,1388.340693473816,728.440052986145,2116.780746459961,1298.6352915763855,1729.4405584335327,160500.84008407593,0.21167807464599608,3252.3524166107177,2020-04-06,2020-03-14
293,2020-04-14,9,190,1388.340693473816,968.4600143432617,2356.8007078170776,864.7202792167664,1729.4405584335327,160500.84008407593,0.23568007078170777,3257.15281583786,2020-04-07,2020-03-15
294,2020-04-15,9,190,1388.340693473816,841.8697824478149,2230.210475921631,864.7202792167664,1729.4405584335327,160500.84008407593,0.2230210475921631,3254.621011199951,2020-04-08,2020-03-16
295,2020-04-16,9,190,1388.340693473816,1151.3698825836182,2539.710576057434,864.7202792167664,1729.4405584335327,160500.84008407593,0.2539710576057434,3260.8110132026673,2020-04-09,2020-03-17
296,2020-04-17,10,190,1388.340693473816,1400.389672279358,2788.730365753174,864.7202792167664,1329.4405584335327,160900.84008407593,0.27887303657531737,3273.791408996582,2020-04-10,2020-03-18
297,2020-04-18,10,190,1388.340693473816,1400.389672279358,2788.730365753174,664.7202792167664,1329.4405584335327,160900.84008407593,0.27887303657531737,3273.791408996582,2020-04-11,2020-03-19
298,2020-04-19,10,190,1388.340693473816,1400.389672279358,2788.730365753174,664.7202792167664,1329.4405584335327,160900.84008407593,0.27887303657531737,3273.791408996582,2020-04-12,2020-03-20
299,2020-04-20,10,190,1388.340693473816,1391.079707145691,2779.420400619507,664.7202792167664,1329.4405584335327,160900.84008407593,0.27794204006195067,3273.6052096939084,2020-04-13,2020-03-21
300,2020-04-21,8,192,1397.2106914520264,1125.0599784851074,2522.270669937134,664.7202792167664,1468.270559310913,160900.84008407593,0.2522270669937134,3268.4622150802616,2020-04-14,2020-03-22
301,2020-04-22,8,192,1397.2106914520264,1319.5300254821777,2716.740716934204,734.1352796554565,1468.270559310913,160900.84008407593,0.2716740716934204,3272.351616020203,2020-04-15,2020-03-23
302,2020-04-23,7,193,1405.0606517791748,1354.3301048278809,2759.3907566070557,734.1352796554565,2176.070547103882,160900.84008407593,0.2759390756607056,3273.20461681366,2020-04-16,2020-03-24
303,2020-04-24,7,193,1405.0606517791748,1398.4199905395508,2803.4806423187256,1088.035273551941,2176.070547103882,160900.84008407593,0.2803480642318726,3274.0864145278933,2020-04-17,2020-03-25
304,2020-04-25,7,193,1405.0606517791748,1398.4199905395508,2803.4806423187256,1088.035273551941,2176.070547103882,160900.84008407593,0.2803480642318726,3274.0864145278933,2020-04-18,2020-03-26
305,2020-04-26,7,193,1405.0606517791748,1398.4199905395508,2803.4806423187256,1088.035273551941,2176.070547103882,160900.84008407593,0.2803480642318726,3274.0864145278933,2020-04-19,2020-03-27
306,2020-04-27,9,193,1405.0606517791748,1228.3700332641602,2633.430685043335,1088.035273551941,1263.470546722412,161813.4400844574,0.2633430685043335,3288.937415390015,2020-04-20,2020-03-28
307,2020-04-28,6,196,2108.1604442596436,266.2599906921387,2374.420434951782,631.735273361206,8281.040431976318,161813.4400844574,0.23744204349517822,3283.7572103881835,2020-04-21,2020-03-29
308,2020-04-29,7,197,2167.3204708099365,159.5699691772461,2326.8904399871826,4140.520215988159,8236.62041091919,163686.02013206482,0.23268904399871826,3320.2582114410397,2020-04-22,2020-03-30
309,2020-04-30,6,198,2238.9604625701904,76.82995414733887,2315.7904167175293,4118.310205459595,8593.500408172607,163686.02013206482,0.23157904167175292,3320.036210975647,2020-04-23,2020-03-31
310,2020-05-01,7,198,2238.9604625701904,26.859952926635742,2265.820415496826,4296.750204086304,4324.200290679932,167955.3202495575,0.22658204154968262,3404.4228133010865,2020-04-24,2020-04-01
